-27.468635	153.030822	2016-11-29 17:09:40	STOPPED
-27.468646	153.030833	2016-11-29 17:09:41	STOPPED
-27.468643	153.030837	2016-11-29 17:09:42	STOPPED
-27.468645	153.030842	2016-11-29 17:09:43	STOPPED
-27.468644	153.030843	2016-11-29 17:09:44	STOPPED
-27.468647	153.030849	2016-11-29 17:09:45	STOPPED
-27.468646	153.03085	2016-11-29 17:09:46	STOPPED
-27.468649	153.030855	2016-11-29 17:09:47	STOPPED
-27.46865	153.030855	2016-11-29 17:09:48	STOPPED
-27.468648	153.03086	2016-11-29 17:09:49	STOPPED
-27.468654	153.030867	2016-11-29 17:09:50	STOPPED
-27.468656	153.030868	2016-11-29 17:09:51	STOPPED
-27.468655	153.030867	2016-11-29 17:09:52	STOPPED
-27.468656	153.030868	2016-11-29 17:09:53	STOPPED
-27.468657	153.030869	2016-11-29 17:09:54	STOPPED
-27.468657	153.030869	2016-11-29 17:09:55	STOPPED
-27.468657	153.030869	2016-11-29 17:09:56	STOPPED
-27.468657	153.030869	2016-11-29 17:09:57	STOPPED
-27.468657	153.030869	2016-11-29 17:09:58	STOPPED
-27.468657	153.030869	2016-11-29 17:09:59	STOPPED
-27.468657	153.030869	2016-11-29 17:10:00	STOPPED
-27.468657	153.030869	2016-11-29 17:10:01	STOPPED
-27.468657	153.030869	2016-11-29 17:10:02	STOPPED
-27.468657	153.030869	2016-11-29 17:10:03	STOPPED
-27.46863	153.030878	2016-11-29 17:10:04	STOPPED
-27.468635	153.030891	2016-11-29 17:10:05	STOPPED
-27.468626	153.030905	2016-11-29 17:10:06	STOPPED
-27.468617	153.030904	2016-11-29 17:10:07	STOPPED
-27.468606	153.030893	2016-11-29 17:10:08	MOVING
-27.468618	153.030888	2016-11-29 17:10:09	MOVING
-27.468584	153.030852	2016-11-29 17:10:10	MOVING
-27.468565	153.030835	2016-11-29 17:10:11	MOVING
-27.468552	153.030817	2016-11-29 17:10:12	MOVING
-27.468543	153.030822	2016-11-29 17:10:13	MOVING
-27.468574	153.030838	2016-11-29 17:10:14	MOVING
-27.468594	153.030858	2016-11-29 17:10:15	MOVING
-27.468616	153.030884	2016-11-29 17:10:16	MOVING
-27.468615	153.030892	2016-11-29 17:10:17	MOVING
-27.468615	153.030905	2016-11-29 17:10:18	MOVING
-27.46863	153.030945	2016-11-29 17:10:19	MOVING
-27.468649	153.030989	2016-11-29 17:10:20	MOVING
-27.468659	153.031038	2016-11-29 17:10:21	MOVING
-27.468666	153.031088	2016-11-29 17:10:22	MOVING
-27.468679	153.031145	2016-11-29 17:10:23	MOVING
-27.468687	153.031188	2016-11-29 17:10:24	MOVING
-27.468681	153.031232	2016-11-29 17:10:25	MOVING
-27.46867	153.031268	2016-11-29 17:10:26	MOVING
-27.468659	153.031309	2016-11-29 17:10:27	MOVING
-27.468649	153.031353	2016-11-29 17:10:28	MOVING
-27.468634	153.031392	2016-11-29 17:10:29	MOVING
-27.468623	153.031434	2016-11-29 17:10:30	MOVING
-27.468611	153.031481	2016-11-29 17:10:31	MOVING
-27.468598	153.031527	2016-11-29 17:10:32	MOVING
-27.468581	153.031562	2016-11-29 17:10:33	MOVING
-27.468562	153.031612	2016-11-29 17:10:34	MOVING
-27.468541	153.031658	2016-11-29 17:10:35	MOVING
-27.468513	153.031701	2016-11-29 17:10:36	MOVING
-27.468487	153.031736	2016-11-29 17:10:37	MOVING
-27.468467	153.03177	2016-11-29 17:10:38	MOVING
-27.468441	153.031803	2016-11-29 17:10:39	MOVING
-27.468421	153.031829	2016-11-29 17:10:40	MOVING
-27.468402	153.031852	2016-11-29 17:10:41	MOVING
-27.468377	153.031881	2016-11-29 17:10:42	MOVING
-27.468347	153.031922	2016-11-29 17:10:43	MOVING
-27.468316	153.031962	2016-11-29 17:10:44	MOVING
-27.468284	153.032001	2016-11-29 17:10:45	MOVING
-27.468255	153.032037	2016-11-29 17:10:46	MOVING
-27.468225	153.032069	2016-11-29 17:10:47	MOVING
-27.468198	153.032116	2016-11-29 17:10:48	MOVING
-27.468157	153.032166	2016-11-29 17:10:49	MOVING
-27.468126	153.032185	2016-11-29 17:10:50	MOVING
-27.468094	153.032196	2016-11-29 17:10:51	MOVING
-27.468056	153.032228	2016-11-29 17:10:52	MOVING
-27.468015	153.032241	2016-11-29 17:10:53	MOVING
-27.467982	153.032256	2016-11-29 17:10:54	MOVING
-27.467943	153.032268	2016-11-29 17:10:55	MOVING
-27.467914	153.032264	2016-11-29 17:10:56	MOVING
-27.467881	153.032267	2016-11-29 17:10:57	MOVING
-27.467847	153.03228	2016-11-29 17:10:58	MOVING
-27.467806	153.032286	2016-11-29 17:10:59	MOVING
-27.467768	153.032294	2016-11-29 17:11:00	MOVING
-27.467719	153.032298	2016-11-29 17:11:01	MOVING
-27.467692	153.032287	2016-11-29 17:11:02	MOVING
-27.467658	153.032284	2016-11-29 17:11:03	MOVING
-27.467615	153.032283	2016-11-29 17:11:04	MOVING
-27.467574	153.032283	2016-11-29 17:11:05	MOVING
-27.46754	153.032285	2016-11-29 17:11:06	MOVING
-27.4675	153.032298	2016-11-29 17:11:07	MOVING
-27.467458	153.0323	2016-11-29 17:11:08	MOVING
-27.467417	153.032303	2016-11-29 17:11:09	MOVING
-27.46738	153.03231	2016-11-29 17:11:10	MOVING
-27.467339	153.032318	2016-11-29 17:11:11	MOVING
-27.467302	153.032323	2016-11-29 17:11:12	MOVING
-27.467264	153.032326	2016-11-29 17:11:13	MOVING
-27.467233	153.032343	2016-11-29 17:11:14	MOVING
-27.467192	153.032346	2016-11-29 17:11:15	MOVING
-27.467151	153.032349	2016-11-29 17:11:16	MOVING
-27.467111	153.032355	2016-11-29 17:11:17	MOVING
-27.467076	153.032358	2016-11-29 17:11:18	MOVING
-27.467045	153.032364	2016-11-29 17:11:19	MOVING
-27.467009	153.032367	2016-11-29 17:11:20	MOVING
-27.466974	153.032372	2016-11-29 17:11:21	MOVING
-27.466941	153.032372	2016-11-29 17:11:22	MOVING
-27.466908	153.032375	2016-11-29 17:11:23	MOVING
-27.466871	153.032374	2016-11-29 17:11:24	MOVING
-27.46683	153.032382	2016-11-29 17:11:25	MOVING
-27.466792	153.032386	2016-11-29 17:11:26	MOVING
-27.466752	153.032386	2016-11-29 17:11:27	MOVING
-27.466708	153.032376	2016-11-29 17:11:28	MOVING
-27.466688	153.032379	2016-11-29 17:11:29	MOVING
-27.466654	153.032372	2016-11-29 17:11:30	MOVING
-27.466626	153.032375	2016-11-29 17:11:31	MOVING
-27.466603	153.032383	2016-11-29 17:11:32	MOVING
-27.466563	153.032393	2016-11-29 17:11:33	MOVING
-27.46652	153.032392	2016-11-29 17:11:34	MOVING
